,quadrant,left_pupil,right_pupil,gaze_center,nose_end_points,gaze_direction_points,rotation_vector,translation_Vector
409,2nd,"(615, 218)","(739, 212)","(677, 215)","(682, 282)","(989, 267)","[[-3.09238151]
 [ 0.06273597]
 [ 0.40073938]]","[[ 995.89521053]
 [ -77.41433519]
 [1651.00413422]]"
410,2nd,"(617, 219)","(739, 213)","(678, 216)","(685, 284)","(1033, 265)","[[-3.10130841]
 [ 0.05587332]
 [ 0.36261279]]","[[ 997.09270929]
 [ -72.21526048]
 [1637.43568843]]"
411,2nd,"(620, 221)","(743, 216)","(681, 218)","(689, 290)","(1141, 277)","[[-3.10562958]
 [ 0.04750527]
 [ 0.28998705]]","[[ 981.20953257]
 [ -58.16187668]
 [1582.59792302]]"
412,2nd,"(622, 222)","(744, 219)","(683, 220)","(691, 292)","(1148, 284)","[[-3.10403587]
 [ 0.03588449]
 [ 0.29508154]]","[[ 978.15982775]
 [ -51.40967677]
 [1572.29747739]]"
413,2nd,"(626, 222)","(748, 218)","(687, 220)","(696, 293)","(1266, 279)","[[-3.11645818]
 [ 0.04573443]
 [ 0.21622024]]","[[ 977.57206312]
 [ -48.53899753]
 [1540.21683363]]"
414,2nd,"(627, 222)","(750, 218)","(688, 220)","(697, 292)","(1303, 274)","[[-3.12053093]
 [ 0.03244912]
 [ 0.1971062 ]]","[[ 973.70153417]
 [ -48.51832899]
 [1526.65679808]]"
415,3rd,"(628, 222)","(751, 218)","(689, 220)","(699, 294)","(1243, 297)","[[-3.10092298]
 [ 0.04811988]
 [ 0.22223951]]","[[ 995.86782101]
 [ -48.13488743]
 [1562.53229372]]"
416,2nd,"(628, 221)","(752, 217)","(690, 219)","(699, 292)","(1207, 285)","[[-3.10420908]
 [ 0.05149956]
 [ 0.25562252]]","[[ 998.58938455]
 [ -54.05682403]
 [1569.37097312]]"
417,2nd,"(628, 222)","(751, 217)","(689, 219)","(698, 292)","(1301, 274)","[[-3.1184614 ]
 [ 0.03918748]
 [ 0.20804359]]","[[ 968.82897375]
 [ -49.59861105]
 [1519.61078345]]"
418,2nd,"(627, 222)","(751, 218)","(689, 220)","(698, 292)","(1298, 279)","[[-3.11472256]
 [ 0.04187581]
 [ 0.19942994]]","[[ 977.06713078]
 [ -50.40036811]
 [1530.56706617]]"
419,2nd,"(627, 222)","(752, 217)","(689, 219)","(699, 292)","(1280, 287)","[[-3.10732664]
 [ 0.05134931]
 [ 0.19652886]]","[[ 989.20791532]
 [ -52.18160762]
 [1549.47272167]]"
420,3rd,"(628, 222)","(752, 218)","(690, 220)","(699, 293)","(1228, 293)","[[-3.10057118]
 [ 0.05823783]
 [ 0.2359192 ]]","[[ 995.40907568]
 [ -52.10119529]
 [1564.71296622]]"
421,3rd,"(627, 221)","(752, 218)","(689, 219)","(698, 293)","(1234, 300)","[[-3.09441841]
 [ 0.0465939 ]
 [ 0.23211065]]","[[ 992.73337635]
 [ -51.4028035 ]
 [1560.59861031]]"
422,3rd,"(627, 221)","(752, 217)","(689, 219)","(698, 293)","(1221, 295)","[[-3.09755598]
 [ 0.05107402]
 [ 0.24483674]]","[[ 991.43119766]
 [ -51.83024158]
 [1561.13341397]]"
423,3rd,"(627, 221)","(752, 218)","(689, 219)","(698, 293)","(1259, 293)","[[-3.10276467]
 [ 0.03267307]
 [ 0.21331276]]","[[ 988.91960405]
 [ -49.64544538]
 [1552.89695231]]"
424,3rd,"(628, 222)","(750, 218)","(689, 220)","(698, 294)","(1247, 305)","[[-3.09346994]
 [ 0.03821939]
 [ 0.22149354]]","[[ 988.70243632]
 [ -48.17151054]
 [1555.00327549]]"
425,3rd,"(627, 222)","(752, 219)","(689, 220)","(697, 296)","(1227, 311)","[[-3.08968846]
 [ 0.04456687]
 [ 0.23303013]]","[[ 992.61136225]
 [ -45.99829425]
 [1563.84936901]]"
426,3rd,"(627, 223)","(749, 221)","(688, 222)","(696, 295)","(1197, 304)","[[-3.09204566]
 [ 0.03791109]
 [ 0.26821839]]","[[ 985.46055356]
 [ -46.58332298]
 [1559.40571209]]"
427,3rd,"(627, 224)","(746, 222)","(686, 223)","(696, 296)","(1234, 315)","[[-3.0895367 ]
 [ 0.0370866 ]
 [ 0.23206745]]","[[ 981.72886439]
 [ -42.08117713]
 [1552.70220764]]"
428,3rd,"(624, 222)","(750, 218)","(687, 220)","(695, 295)","(1190, 308)","[[-3.08882832]
 [ 0.04365043]
 [ 0.27471031]]","[[ 977.56627529]
 [ -46.27944445]
 [1553.96070859]]"
429,3rd,"(624, 223)","(749, 219)","(686, 221)","(694, 296)","(1212, 316)","[[-3.08620155]
 [ 0.04068057]
 [ 0.24668313]]","[[ 977.76610145]
 [ -43.99307839]
 [1555.41544947]]"
430,3rd,"(624, 222)","(750, 219)","(687, 220)","(694, 296)","(1205, 316)","[[-3.08460168]
 [ 0.03922004]
 [ 0.26259223]]","[[ 971.99387276]
 [ -43.92972901]
 [1547.1542634 ]]"
431,3rd,"(624, 222)","(750, 219)","(687, 220)","(693, 297)","(1211, 321)","[[-3.08298813]
 [ 0.03850739]
 [ 0.26403962]]","[[ 965.85814781]
 [ -41.13252472]
 [1537.96296146]]"
432,3rd,"(625, 222)","(750, 219)","(687, 220)","(694, 295)","(1172, 305)","[[-3.09092138]
 [ 0.04052202]
 [ 0.28650123]]","[[ 982.22792476]
 [ -45.78400036]
 [1563.11737092]]"
433,3rd,"(623, 222)","(747, 218)","(685, 220)","(692, 298)","(1203, 331)","[[-3.07504208]
 [ 0.04444181]
 [ 0.26022859]]","[[ 968.72001034]
 [ -40.55412375]
 [1546.56875068]]"
434,3rd,"(621, 221)","(745, 217)","(683, 219)","(690, 296)","(1125, 331)","[[-3.0639366 ]
 [ 0.05425372]
 [ 0.31037231]]","[[ 979.28040577]
 [ -46.37190374]
 [1577.67654207]]"
435,3rd,"(620, 221)","(745, 217)","(682, 219)","(687, 296)","(1136, 332)","[[-3.06457647]
 [ 0.05181526]
 [ 0.31048775]]","[[ 960.51784583]
 [ -45.50307953]
 [1555.28993835]]"
436,3rd,"(621, 220)","(746, 216)","(683, 218)","(687, 295)","(1128, 327)","[[-3.0656861 ]
 [ 0.05196295]
 [ 0.31811989]]","[[ 959.75428483]
 [ -48.35176416]
 [1555.80281537]]"
437,3rd,"(621, 220)","(746, 215)","(683, 217)","(688, 295)","(1155, 338)","[[-3.05869544]
 [ 0.04574887]
 [ 0.29456599]]","[[ 957.30918503]
 [ -47.34019958]
 [1548.65814547]]"
438,3rd,"(622, 220)","(747, 215)","(684, 217)","(688, 294)","(1119, 318)","[[-3.07149949]
 [ 0.04667842]
 [ 0.32983108]]","[[ 961.04132685]
 [ -49.65241145]
 [1556.44850769]]"
439,3rd,"(623, 219)","(748, 215)","(685, 217)","(690, 294)","(1221, 310)","[[-3.08642028]
 [ 0.0433781 ]
 [ 0.24808776]]","[[ 958.93633374]
 [ -48.37071784]
 [1536.26552424]]"
440,3rd,"(624, 220)","(748, 217)","(686, 218)","(691, 294)","(1211, 311)","[[-3.0846372 ]
 [ 0.04367861]
 [ 0.25363752]]","[[ 965.66851667]
 [ -49.07754923]
 [1543.78545768]]"
441,3rd,"(624, 220)","(748, 217)","(686, 218)","(691, 296)","(1164, 330)","[[-3.06663019]
 [ 0.05797787]
 [ 0.29284362]]","[[ 968.96184902]
 [ -46.81984643]
 [1553.29245371]]"
442,3rd,"(624, 221)","(750, 218)","(687, 219)","(692, 295)","(1200, 324)","[[-3.07414353]
 [ 0.0432575 ]
 [ 0.27256376]]","[[ 960.26968173]
 [ -46.7073039 ]
 [1535.57472426]]"
443,3rd,"(625, 222)","(749, 219)","(687, 220)","(692, 297)","(1169, 331)","[[-3.06985936]
 [ 0.03700647]
 [ 0.28260366]]","[[ 973.83493508]
 [ -43.29491058]
 [1558.95662371]]"
444,3rd,"(625, 223)","(750, 219)","(687, 221)","(693, 298)","(1202, 340)","[[-3.06782349]
 [ 0.03407052]
 [ 0.26974338]]","[[ 964.73159929]
 [ -38.6021981 ]
 [1538.36109437]]"
445,3rd,"(625, 222)","(750, 219)","(687, 220)","(692, 297)","(1147, 332)","[[-3.06632763]
 [ 0.04454313]
 [ 0.29854634]]","[[ 982.37903636]
 [ -43.88335552]
 [1571.19437573]]"
446,3rd,"(625, 222)","(750, 219)","(687, 220)","(692, 296)","(1191, 323)","[[-3.07646496]
 [ 0.04132681]
 [ 0.2707162 ]]","[[ 972.22800079]
 [ -45.23263394]
 [1550.78305344]]"
447,3rd,"(624, 222)","(750, 219)","(687, 220)","(692, 297)","(1192, 325)","[[-3.07824042]
 [ 0.03343204]
 [ 0.26495108]]","[[ 974.79778367]
 [ -41.94065938]
 [1555.32821663]]"
448,3rd,"(620, 221)","(747, 218)","(683, 219)","(690, 300)","(1194, 358)","[[-3.05264375]
 [ 0.04995484]
 [ 0.27238574]]","[[ 957.91867038]
 [ -38.02550243]
 [1535.86051474]]"
449,3rd,"(618, 220)","(743, 216)","(680, 218)","(689, 299)","(1170, 357)","[[-3.04920081]
 [ 0.05171839]
 [ 0.28746117]]","[[ 957.32729843]
 [ -40.39239272]
 [1542.01783113]]"
450,3rd,"(619, 221)","(745, 217)","(682, 219)","(689, 298)","(1207, 341)","[[-3.06648496]
 [ 0.04641189]
 [ 0.25932261]]","[[ 956.40279402]
 [ -40.45172423]
 [1535.35733862]]"
451,3rd,"(620, 221)","(746, 217)","(683, 219)","(689, 296)","(1184, 328)","[[-3.07282521]
 [ 0.04070149]
 [ 0.27049781]]","[[ 963.40560968]
 [ -43.97863293]
 [1549.07982161]]"
452,3rd,"(623, 220)","(748, 217)","(685, 218)","(690, 296)","(1183, 341)","[[-3.05829629]
 [ 0.0507165 ]
 [ 0.27174269]]","[[ 964.16985049]
 [ -47.02123198]
 [1548.45293539]]"
453,3rd,"(625, 220)","(750, 217)","(687, 218)","(693, 297)","(1182, 349)","[[-3.05236362]
 [ 0.04667523]
 [ 0.2666878 ]]","[[ 978.66002439]
 [ -45.03407234]
 [1561.19353598]]"
454,3rd,"(626, 220)","(752, 218)","(689, 219)","(695, 296)","(1245, 329)","[[-3.07287007]
 [ 0.03407004]
 [ 0.23020371]]","[[ 971.73198662]
 [ -46.23565027]
 [1538.95028374]]"
455,3rd,"(625, 221)","(750, 219)","(687, 220)","(692, 297)","(1183, 333)","[[-3.06831197]
 [ 0.03499736]
 [ 0.27499167]]","[[ 972.3589113 ]
 [ -43.47682552]
 [1553.18632033]]"
456,3rd,"(624, 222)","(750, 219)","(687, 220)","(692, 298)","(1209, 335)","[[-3.07093832]
 [ 0.04609671]
 [ 0.25532992]]","[[ 967.67354712]
 [ -41.33832039]
 [1544.15969637]]"
457,3rd,"(623, 223)","(749, 220)","(686, 221)","(691, 298)","(1194, 321)","[[-3.08371786]
 [ 0.03258369]
 [ 0.26326821]]","[[ 968.93776356]
 [ -39.92825609]
 [1551.29382214]]"
458,3rd,"(621, 223)","(747, 220)","(684, 221)","(689, 300)","(1169, 340)","[[-3.06903984]
 [ 0.04149542]
 [ 0.29035313]]","[[ 958.28215403]
 [ -35.37164932]
 [1543.20053572]]"
459,3rd,"(620, 224)","(745, 219)","(682, 221)","(688, 299)","(1119, 338)","[[-3.06332955]
 [ 0.05013284]
 [ 0.31683834]]","[[ 969.48691817]
 [ -40.12600259]
 [1570.18531164]]"
460,3rd,"(617, 224)","(740, 219)","(678, 221)","(687, 300)","(1136, 358)","[[-3.04945591]
 [ 0.06341511]
 [ 0.30854894]]","[[ 956.13252183]
 [ -37.4770241 ]
 [1551.56280265]]"
461,3rd,"(615, 223)","(739, 218)","(677, 220)","(685, 299)","(1087, 345)","[[-3.05481083]
 [ 0.06058071]
 [ 0.34721425]]","[[ 952.96204976]
 [ -39.00392783]
 [1561.06528859]]"
462,3rd,"(615, 223)","(741, 217)","(678, 220)","(683, 299)","(1095, 343)","[[-3.05692498]
 [ 0.06579987]
 [ 0.34127024]]","[[ 951.24326684]
 [ -39.95766395]
 [1557.86130436]]"
463,3rd,"(617, 222)","(742, 217)","(679, 219)","(683, 297)","(1128, 329)","[[-3.0706129 ]
 [ 0.04993657]
 [ 0.31525351]]","[[ 945.63723551]
 [ -41.89791191]
 [1547.22736257]]"
464,3rd,"(615, 222)","(739, 217)","(677, 219)","(684, 296)","(1120, 321)","[[-3.07434998]
 [ 0.05997096]
 [ 0.32165058]]","[[ 949.3671652 ]
 [ -45.38312873]
 [1552.00060108]]"
465,3rd,"(599, 229)","(724, 220)","(661, 224)","(668, 301)","(905, 339)","[[-3.04897735]
 [ 0.09142646]
 [ 0.48617406]]","[[ 933.76788741]
 [ -32.73624658]
 [1607.32703434]]"
466,4th,"(586, 232)","(711, 220)","(648, 226)","(649, 304)","(580, 343)","[[-2.97665626]
 [ 0.12756944]
 [ 0.86275421]]","[[ 856.5323136 ]
 [ -23.28329184]
 [1602.19481072]]"
467,4th,"(574, 237)","(698, 221)","(636, 229)","(632, 310)","(403, 389)","[[-2.84017682]
 [ 0.18227856]
 [ 1.11973075]]","[[ 802.74173715]
 [ -11.47356889]
 [1612.48278951]]"
468,4th,"(565, 241)","(686, 224)","(625, 232)","(619, 316)","(322, 397)","[[-2.78994603]
 [ 0.19261759]
 [ 1.24397077]]","[[7.49208811e+02]
 [7.18212283e-01]
 [1.58469301e+03]]"
469,4th,"(560, 244)","(681, 225)","(620, 234)","(614, 319)","(316, 403)","[[-2.79352541]
 [ 0.21236848]
 [ 1.24416309]]","[[ 740.00149594]
 [   8.30591438]
 [1587.28652466]]"
470,4th,"(558, 244)","(679, 226)","(618, 235)","(613, 318)","(317, 389)","[[-2.83112368]
 [ 0.20043953]
 [ 1.2151072 ]]","[[ 724.40791701]
 [   7.07144159]
 [1564.98654235]]"
471,4th,"(558, 245)","(679, 226)","(618, 235)","(613, 318)","(299, 383)","[[-2.81576719]
 [ 0.19677562]
 [ 1.26689284]]","[[ 722.92575948]
 [   6.85636213]
 [1565.95261055]]"
472,4th,"(558, 244)","(680, 225)","(619, 234)","(613, 319)","(313, 399)","[[-2.8018333 ]
 [ 0.21079439]
 [ 1.24239918]]","[[ 733.53649501]
 [   8.26683818]
 [1582.50991664]]"
473,4th,"(559, 245)","(681, 225)","(620, 235)","(615, 319)","(317, 406)","[[-2.7903521 ]
 [ 0.21027429]
 [ 1.23941465]]","[[ 739.15612889]
 [   7.87756658]
 [1586.78834922]]"
474,4th,"(559, 244)","(680, 225)","(619, 234)","(614, 319)","(313, 402)","[[-2.79870631]
 [ 0.20983881]
 [ 1.23706393]]","[[ 730.94653097]
 [   7.76061767]
 [1575.97598227]]"
475,4th,"(558, 245)","(680, 226)","(619, 235)","(613, 318)","(312, 388)","[[-2.82292474]
 [ 0.20437161]
 [ 1.23793722]]","[[ 727.79416475]
 [   7.97280631]
 [1566.68475302]]"
476,4th,"(558, 246)","(681, 226)","(619, 236)","(615, 318)","(336, 398)","[[-2.82505708]
 [ 0.20839551]
 [ 1.19262169]]","[[ 741.92308757]
 [   7.54138727]
 [1584.26391047]]"
477,4th,"(559, 245)","(680, 226)","(619, 235)","(614, 319)","(318, 402)","[[-2.80309874]
 [ 0.21155082]
 [ 1.23148787]]","[[ 735.15899428]
 [   8.99544155]
 [1579.92515801]]"
478,4th,"(559, 245)","(681, 225)","(620, 235)","(615, 319)","(341, 404)","[[-2.82540875]
 [ 0.21082127]
 [ 1.17647304]]","[[ 741.40270119]
 [   9.02996146]
 [1582.03703308]]"
479,4th,"(558, 244)","(681, 225)","(619, 234)","(615, 318)","(325, 397)","[[-2.82011683]
 [ 0.20719387]
 [ 1.21145133]]","[[ 735.98210674]
 [   8.36103338]
 [1575.32529009]]"
480,4th,"(559, 244)","(681, 226)","(620, 235)","(615, 318)","(328, 393)","[[-2.82490363]
 [ 0.20114466]
 [ 1.20747903]]","[[ 738.24111569]
 [   7.11865233]
 [1580.37340338]]"
481,4th,"(558, 245)","(681, 225)","(619, 235)","(615, 319)","(328, 407)","[[-2.80658256]
 [ 0.21832383]
 [ 1.21018741]]","[[ 739.85636127]
 [   8.37632418]
 [1580.5034085 ]]"
482,4th,"(558, 244)","(680, 226)","(619, 235)","(614, 319)","(319, 395)","[[-2.82362397]
 [ 0.19839101]
 [ 1.21393245]]","[[ 727.87746836]
 [   9.49400261]
 [1563.3101249 ]]"
483,4th,"(559, 244)","(680, 226)","(619, 235)","(614, 320)","(309, 409)","[[-2.79338935]
 [ 0.20470774]
 [ 1.23576301]]","[[ 725.33842588]
 [  10.9285938 ]
 [1562.97422612]]"
484,4th,"(558, 244)","(680, 226)","(619, 235)","(613, 320)","(315, 408)","[[-2.79658938]
 [ 0.20387446]
 [ 1.2264244 ]]","[[ 729.75705133]
 [  10.74588853]
 [1571.83993964]]"
485,4th,"(559, 244)","(681, 226)","(620, 235)","(614, 320)","(342, 416)","[[-2.81131774]
 [ 0.21121582]
 [ 1.16841151]]","[[ 739.84701007]
 [  10.37827315]
 [1582.71546867]]"
486,4th,"(559, 245)","(681, 226)","(620, 235)","(613, 321)","(296, 411)","[[-2.77363986]
 [ 0.21215094]
 [ 1.27309846]]","[[ 723.75264289]
 [  13.30220464]
 [1566.10156956]]"
487,4th,"(559, 246)","(679, 227)","(619, 236)","(613, 321)","(331, 408)","[[-2.8146785 ]
 [ 0.21331853]
 [ 1.19516099]]","[[ 737.081816  ]
 [  12.45274172]
 [1582.62442479]]"
488,4th,"(559, 247)","(679, 227)","(619, 237)","(614, 321)","(340, 413)","[[-2.81686732]
 [ 0.22117166]
 [ 1.17848962]]","[[ 741.39752194]
 [  13.19285665]
 [1585.76397626]]"
489,4th,"(556, 243)","(676, 225)","(616, 234)","(613, 320)","(309, 397)","[[-2.81498014]
 [ 0.20784436]
 [ 1.23308075]]","[[ 722.65580489]
 [  10.2006986 ]
 [1563.31451196]]"
490,4th,"(555, 240)","(676, 222)","(615, 231)","(612, 318)","(307, 401)","[[-2.81181509]
 [ 0.21115938]
 [ 1.21855039]]","[[ 713.82357955]
 [   4.72938855]
 [1546.7776367 ]]"
491,4th,"(554, 237)","(676, 221)","(615, 229)","(615, 316)","(322, 406)","[[-2.80540612]
 [ 0.22172864]
 [ 1.20405418]]","[[7.28514696e+02]
 [5.43733149e-02]
 [1.56025931e+03]]"
492,4th,"(558, 242)","(681, 220)","(619, 231)","(618, 315)","(337, 402)","[[-2.81306516]
 [ 0.22123519]
 [ 1.19067513]]","[[ 743.09454751]
 [  -2.05085634]
 [1576.45680575]]"
493,4th,"(559, 241)","(681, 220)","(620, 230)","(617, 316)","(322, 402)","[[-2.80254194]
 [ 0.21520792]
 [ 1.21531527]]","[[ 7.34256090e+02]
 [-7.87198703e-02]
 [ 1.56865419e+03]]"
494,4th,"(559, 241)","(681, 221)","(620, 231)","(616, 316)","(325, 399)","[[-2.81752732]
 [ 0.21083028]
 [ 1.19776742]]","[[7.28245983e+02]
 [5.37730337e-01]
 [1.55694860e+03]]"
495,4th,"(559, 244)","(681, 224)","(620, 234)","(616, 316)","(328, 387)","[[-2.84026637]
 [ 0.2160033 ]
 [ 1.20476623]]","[[ 733.85646035]
 [   4.93721036]
 [1568.2910662 ]]"
496,4th,"(559, 244)","(682, 225)","(620, 234)","(615, 318)","(337, 398)","[[-2.82799543]
 [ 0.2145449 ]
 [ 1.19132885]]","[[ 741.78762785]
 [   6.9407789 ]
 [1582.26435332]]"
497,4th,"(560, 244)","(681, 225)","(620, 234)","(616, 317)","(338, 390)","[[-2.83704416]
 [ 0.21714852]
 [ 1.19586442]]","[[ 744.45100884]
 [   5.16401129]
 [1587.13844456]]"
498,4th,"(560, 245)","(682, 226)","(621, 235)","(617, 317)","(344, 391)","[[-2.83937883]
 [ 0.21133454]
 [ 1.18335939]]","[[ 747.79897036]
 [   5.77219889]
 [1588.98176108]]"
499,4th,"(559, 245)","(681, 226)","(620, 235)","(616, 320)","(356, 417)","[[-2.81592027]
 [ 0.22883173]
 [ 1.15319595]]","[[ 750.91512439]
 [   9.36215066]
 [1593.63794722]]"
500,4th,"(559, 247)","(680, 226)","(619, 236)","(616, 321)","(340, 419)","[[-2.80640177]
 [ 0.22855003]
 [ 1.18127518]]","[[ 742.29268458]
 [  12.42421766]
 [1581.89980016]]"
501,4th,"(558, 247)","(680, 226)","(619, 236)","(616, 322)","(331, 428)","[[-2.79681474]
 [ 0.23365564]
 [ 1.18680725]]","[[ 732.48191314]
 [  15.0344776 ]
 [1564.1623567 ]]"
502,4th,"(557, 242)","(676, 222)","(616, 232)","(615, 320)","(316, 417)","[[-2.80375229]
 [ 0.23247481]
 [ 1.20229839]]","[[ 718.80238899]
 [   9.19005026]
 [1542.49529519]]"
503,4th,"(557, 237)","(678, 217)","(617, 227)","(614, 316)","(300, 407)","[[-2.78562184]
 [ 0.22496911]
 [ 1.24549425]]","[[ 7.17489236e+02]
 [-2.00950175e-01]
 [ 1.55032167e+03]]"
504,4th,"(556, 236)","(677, 217)","(616, 226)","(613, 314)","(315, 411)","[[-2.79247732]
 [ 0.2449303 ]
 [ 1.21345222]]","[[ 722.73787752]
 [  -3.68103177]
 [1557.92367219]]"
505,4th,"(552, 237)","(673, 219)","(612, 228)","(611, 313)","(332, 399)","[[-2.81617792]
 [ 0.23604581]
 [ 1.18591506]]","[[ 732.25651453]
 [  -7.0313845 ]
 [1582.5672387 ]]"
506,4th,"(552, 242)","(670, 219)","(611, 230)","(606, 312)","(308, 384)","[[-2.82185064]
 [ 0.24041741]
 [ 1.2292794 ]]","[[ 717.07764743]
 [  -8.38334982]
 [1580.0292389 ]]"
507,4th,"(520, 263)","(626, 226)","(573, 244)","(565, 328)","(203, 382)","[[-2.79523575]
 [ 0.38704426]
 [ 1.43053757]]","[[ 622.8728441]
 [  23.7506481]
 [1612.364531 ]]"
508,4th,"(514, 269)","(618, 229)","(566, 249)","(559, 333)","(184, 378)","[[-2.80812894]
 [ 0.42773515]
 [ 1.4705457 ]]","[[ 603.7346327 ]
 [  35.78368021]
 [1601.27994345]]"
509,4th,"(511, 272)","(614, 231)","(562, 251)","(556, 336)","(175, 393)","[[-2.78062201]
 [ 0.4283824 ]
 [ 1.48096758]]","[[ 592.969006  ]
 [  41.29671644]
 [1599.15509349]]"
510,4th,"(507, 276)","(611, 234)","(559, 255)","(556, 341)","(195, 415)","[[-2.80023076]
 [ 0.46553436]
 [ 1.39132905]]","[[ 597.29312655]
 [  51.2812826 ]
 [1605.72439677]]"
511,4th,"(507, 276)","(610, 235)","(558, 255)","(554, 343)","(177, 421)","[[-2.77322944]
 [ 0.47495873]
 [ 1.44476414]]","[[ 586.40005967]
 [  57.22161319]
 [1591.74746891]]"
512,4th,"(506, 276)","(610, 234)","(558, 255)","(555, 341)","(187, 414)","[[-2.79929221]
 [ 0.45656826]
 [ 1.40152349]]","[[ 589.72030056]
 [  52.95174913]
 [1596.98851275]]"
513,4th,"(508, 272)","(614, 232)","(561, 252)","(558, 335)","(180, 391)","[[-2.80747255]
 [ 0.42852093]
 [ 1.44043337]]","[[ 591.41325631]
 [  42.16789921]
 [1588.41615862]]"
514,4th,"(516, 256)","(625, 219)","(570, 237)","(565, 316)","(231, 360)","[[-2.85597364]
 [ 0.38623701]
 [ 1.32406387]]","[[ 6.30605491e+02]
 [-1.14217145e+00]
 [ 1.61739924e+03]]"
515,4th,"(522, 244)","(633, 209)","(577, 226)","(575, 298)","(291, 310)","[[-2.91981316]
 [ 0.33420065]
 [ 1.22707277]]","[[ 678.34328734]
 [ -44.6779745 ]
 [1667.99864968]]"
516,1st,"(525, 238)","(638, 202)","(581, 220)","(579, 284)","(326, 265)","[[-2.97330972]
 [ 0.31572436]
 [ 1.17611569]]","[[ 705.81017317]
 [ -78.4537123 ]
 [1692.74603262]]"
517,1st,"(526, 238)","(637, 202)","(581, 220)","(579, 283)","(325, 256)","[[-2.98084887]
 [ 0.2970142 ]
 [ 1.18086619]]","[[ 706.21508056]
 [ -82.26075734]
 [1704.11596875]]"
518,1st,"(523, 239)","(634, 201)","(578, 220)","(575, 282)","(330, 261)","[[-2.9733084 ]
 [ 0.31691944]
 [ 1.17230194]]","[[ 710.74058882]
 [ -88.72959225]
 [1736.77531212]]"
519,1st,"(521, 241)","(630, 202)","(575, 221)","(571, 283)","(302, 254)","[[-2.97229368]
 [ 0.324759  ]
 [ 1.23611189]]","[[ 693.5671205]
 [ -84.8928348]
 [1728.0595229]]"
520,4th,"(516, 238)","(628, 203)","(572, 220)","(567, 286)","(339, 305)","[[-2.93752922]
 [ 0.31860369]
 [ 1.08591749]]","[[ 686.28133448]
 [ -74.88715594]
 [1714.00422696]]"
521,1st,"(518, 244)","(628, 204)","(573, 224)","(569, 288)","(306, 272)","[[-2.95792911]
 [ 0.33098194]
 [ 1.22150467]]","[[ 694.45563709]
 [ -74.56786926]
 [1737.61077289]]"
522,4th,"(519, 244)","(629, 208)","(574, 226)","(572, 295)","(308, 297)","[[-2.94322388]
 [ 0.35618649]
 [ 1.20926565]]","[[ 694.21229674]
 [ -52.55785822]
 [1716.19320006]]"
523,4th,"(518, 247)","(629, 213)","(573, 230)","(573, 303)","(290, 318)","[[-2.92135901]
 [ 0.35406912]
 [ 1.23407748]]","[[ 679.01904223]
 [ -30.73359648]
 [1681.03384559]]"
524,4th,"(520, 252)","(631, 216)","(575, 234)","(574, 308)","(284, 334)","[[-2.91328856]
 [ 0.36029905]
 [ 1.22388904]]","[[ 666.32755546]
 [ -18.3857026 ]
 [1647.84218721]]"
525,4th,"(519, 254)","(631, 218)","(575, 236)","(573, 309)","(270, 335)","[[-2.90005711]
 [ 0.34913936]
 [ 1.26198134]]","[[ 662.74152744]
 [ -14.96040135]
 [1646.95599612]]"
526,4th,"(520, 253)","(631, 217)","(575, 235)","(574, 309)","(295, 347)","[[-2.90390764]
 [ 0.36422483]
 [ 1.19736409]]","[[ 671.96165236]
 [ -14.98097997]
 [1655.19427889]]"
527,4th,"(521, 252)","(632, 217)","(576, 234)","(574, 309)","(273, 341)","[[-2.8904459 ]
 [ 0.34751063]
 [ 1.25470649]]","[[ 664.57844307]
 [ -16.55949532]
 [1647.30060418]]"
528,4th,"(554, 240)","(673, 217)","(613, 228)","(614, 301)","(542, 356)","[[-2.97790706]
 [ 0.25890811]
 [ 0.81228579]]","[[ 793.58008741]
 [ -30.37262424]
 [1657.9783942 ]]"
529,3rd,"(571, 237)","(692, 222)","(631, 229)","(634, 305)","(789, 364)","[[-3.03418838]
 [ 0.17354278]
 [ 0.51912236]]","[[ 840.25851092]
 [ -20.9160056 ]
 [1612.6706521 ]]"
530,3rd,"(585, 230)","(707, 219)","(646, 224)","(654, 298)","(1010, 332)","[[-3.07081122]
 [ 0.13598749]
 [ 0.31270909]]","[[ 900.07656586]
 [ -40.09356413]
 [1606.04585891]]"
531,3rd,"(594, 225)","(717, 217)","(655, 221)","(664, 296)","(1080, 337)","[[-3.06384487]
 [ 0.11684195]
 [ 0.27647708]]","[[ 911.89705143]
 [ -45.75932814]
 [1580.91380032]]"
532,3rd,"(598, 225)","(719, 217)","(658, 221)","(670, 292)","(1135, 297)","[[-3.09700201]
 [ 0.09158525]
 [ 0.22671679]]","[[ 931.00775051]
 [ -53.46448725]
 [1585.85190606]]"
533,2nd,"(603, 224)","(724, 217)","(663, 220)","(674, 292)","(1171, 281)","[[-3.11182665]
 [ 0.07959887]
 [ 0.20617604]]","[[ 941.24767905]
 [ -54.54801515]
 [1580.45522742]]"
534,3rd,"(606, 222)","(728, 217)","(667, 219)","(678, 292)","(1138, 303)","[[-3.08765157]
 [ 0.08321948]
 [ 0.23183505]]","[[ 959.63959771]
 [ -56.542474  ]
 [1601.91948712]]"
